epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,234.987,1.47044,4.60633,1.11919,0.6538,0.03005,0.03468,0.02522,1.36462,3.84054,1.02699,1.512e-05,1.512e-05,1.512e-05
2,433.047,1.45908,4.45004,1.09202,0.652,0.03198,0.03766,0.02769,1.32826,3.78906,1.02281,2.47577e-05,2.47577e-05,2.47577e-05
